"","","","","/項目 コード","A1101","A1301","A1302","A1303"
"地域 コード","地域","調査年 コード","調査年","/項目","A1101_総人口【人】","A1301_15歳未満人口【人】","A1302_15～64歳人口【人】","A1303_65歳以上人口【人】"
"40229","福岡県 みやま市","2015100000","2015年度","","38,139","4,336","20,503","13,270"
"40229","福岡県 みやま市","2010100000","2010年度","","40,732","4,787","23,528","12,409"
"40229","福岡県 みやま市","2005100000","2005年度","","43,372","5,345","25,951","12,076"
"40229","福岡県 みやま市","2000100000","2000年度","","45,708","6,412","28,097","11,195"
"40229","福岡県 みやま市","1995100000","1995年度","","47,928","7,884","29,975","10,069"
"40229","福岡県 みやま市","1990100000","1990年度","","50,004","9,527","31,812","8,663"
"40229","福岡県 みやま市","1985100000","1985年度","","51,609","10,827","33,267","7,515"
"40229","福岡県 みやま市","1980100000","1980年度","","51,413","11,294","33,336","6,783"
"40230","福岡県 糸島市","2020100000","2020年度","","98,877","13,669","55,280","29,578"
"40230","福岡県 糸島市","2015100000","2015年度","","96,475","13,109","57,101","25,900"
"40230","福岡県 糸島市","2010100000","2010年度","","98,435","14,165","62,542","21,548"
"40230","福岡県 糸島市","2005100000","2005年度","","97,974","14,978","64,303","18,427"
"40230","福岡県 糸島市","2000100000","2000年度","","95,040","16,226","63,045","15,655"
"40230","福岡県 糸島市","1995100000","1995年度","","88,691","16,965","58,870","12,818"
"40230","福岡県 糸島市","1990100000","1990年度","","77,610","16,378","50,942","10,232"
"40230","福岡県 糸島市","1985100000","1985年度","","73,649","17,703","47,595","8,346"
"40230","福岡県 糸島市","1980100000","1980年度","","66,220","15,550","43,425","7,236"
"40231","福岡県 那珂川市","2020100000","2020年度","","50,112","8,136","29,916","11,704"
"40231","福岡県 那珂川市","2015100000","2015年度","","50,004","8,669","31,085","10,129"
"40231","福岡県 那珂川市","2010100000","2010年度","","49,780","9,057","32,702","7,973"
"40231","福岡県 那珂川市","2005100000","2005年度","","46,972","8,630","32,057","6,235"
"40231","福岡県 那珂川市","2000100000","2000年度","","45,548","8,727","31,627","5,070"
"40231","福岡県 那珂川市","1995100000","1995年度","","42,345","8,906","29,500","3,930"
"40231","福岡県 那珂川市","1990100000","1990年度","","36,576","8,777","24,802","2,945"
"40231","福岡県 那珂川市","1985100000","1985年度","","30,869","8,484","20,232","2,153"
"40231","福岡県 那珂川市","1980100000","1980年度","","24,840","7,021","16,169","1,648"
"40341","福岡県 宇美町","2020100000","2020年度","","37,671","5,331","21,789","10,408"
"40341","福岡県 宇美町","2015100000","2015年度","","37,927","5,529","23,538","8,845"
"40341","福岡県 宇美町","2010100000","2010年度","","38,592","5,648","25,949","6,991"
"40341","福岡県 宇美町","2005100000","2005年度","","39,136","5,640","27,457","5,988"
"40341","福岡県 宇美町","2000100000","2000年度","","38,126","6,208","26,815","5,070"
"40341","福岡県 宇美町","1995100000","1995年度","","36,728","7,448","25,092","4,188"
"40341","福岡県 宇美町","1990100000","1990年度","","34,283","7,988","22,862","3,427"
"40341","福岡県 宇美町","1985100000","1985年度","","28,594","6,899","19,009","2,686"
"40341","福岡県 宇美町","1980100000","1980年度","","23,966","5,518","16,293","2,155"
"40342","福岡県 篠栗町","2020100000","2020年度","","31,209","4,654","18,481","7,985"
"40342","福岡県 篠栗町","2015100000","2015年度","","31,210","4,971","19,029","7,165"
"40342","福岡県 篠栗町","2010100000","2010年度","","31,318","5,335","19,882","6,101"
"40342","福岡県 篠栗町","2005100000","2005年度","","30,985","5,311","20,378","5,295"
"40342","福岡県 篠栗町","2000100000","2000年度","","29,389","5,089","19,748","4,550"
"40342","福岡県 篠栗町","1995100000","1995年度","","26,314","4,690","17,858","3,753"
"40342","福岡県 篠栗町","1990100000","1990年度","","23,267","4,749","15,463","3,053"
"40342","福岡県 篠栗町","1985100000","1985年度","","22,114","5,155","14,392","2,567"
"40342","福岡県 篠栗町","1980100000","1980年度","","19,662","4,630","12,905","2,125"
"40343","福岡県 志免町","2020100000","2020年度","","46,377","7,487","27,314","11,034"
"40343","福岡県 志免町","2015100000","2015年度","","45,256","7,687","27,569","9,947"
"40343","福岡県 志免町","2010100000","2010年度","","43,564","7,439","28,053","8,055"
"40343","福岡県 志免町","2005100000","2005年度","","40,557","6,480","27,360","6,632"
"40343","福岡県 志免町","2000100000","2000年度","","37,794","5,979","26,251","5,336"
"40343","福岡県 志免町","1995100000","1995年度","","36,199","6,418","25,540","4,214"
"40343","福岡県 志免町","1990100000","1990年度","","34,626","7,088","24,151","3,367"
"40343","福岡県 志免町","1985100000","1985年度","","33,754","8,241","22,717","2,796"
"40343","福岡県 志免町","1980100000","1980年度","","32,241","8,601","21,392","2,239"
"40344","福岡県 須恵町","2020100000","2020年度","","28,628","4,777","15,750","7,847"
"40344","福岡県 須恵町","2015100000","2015年度","","27,263","4,423","15,705","7,066"
"40344","福岡県 須恵町","2010100000","2010年度","","26,044","3,939","16,465","5,635"
"40344","福岡県 須恵町","2005100000","2005年度","","25,601","3,730","17,244","4,611"
"40344","福岡県 須恵町","2000100000","2000年度","","25,086","3,815","17,328","3,864"
"40344","福岡県 須恵町","1995100000","1995年度","","24,125","4,221","16,638","3,264"
"40344","福岡県 須恵町","1990100000","1990年度","","22,209","4,570","15,014","2,625"
"40344","福岡県 須恵町","1985100000","1985年度","","20,085","4,987","12,887","2,211"
"40344","福岡県 須恵町","1980100000","1980年度","","18,546","4,924","11,706","1,916"
"40345","福岡県 新宮町","2020100000","2020年度","","32,927","6,820","19,912","6,024"
"40345","福岡県 新宮町","2015100000","2015年度","","30,344","6,280","19,050","4,969"
"40345","福岡県 新宮町","2010100000","2010年度","","24,679","4,352","16,487","3,837"
"40345","福岡県 新宮町","2005100000","2005年度","","23,447","4,013","16,195","3,227"
"40345","福岡県 新宮町","2000100000","2000年度","","22,431","4,247","15,315","2,849"
"40345","福岡県 新宮町","1995100000","1995年度","","19,227","3,916","13,109","2,201"
"40345","福岡県 新宮町","1990100000","1990年度","","15,493","3,172","10,554","1,734"
"40345","福岡県 新宮町","1985100000","1985年度","","14,954","3,472","10,074","1,408"
"40345","福岡県 新宮町","1980100000","1980年度","","13,863","3,347","9,365","1,151"
"40348","福岡県 久山町","2020100000","2020年度","","9,068","1,511","5,048","2,471"
"40348","福岡県 久山町","2015100000","2015年度","","8,225","1,302","4,623","2,283"
"40348","福岡県 久山町","2010100000","2010年度","","8,373","1,340","5,051","1,982"
"40348","福岡県 久山町","2005100000","2005年度","","7,858","1,145","4,994","1,719"
"40348","福岡県 久山町","2000100000","2000年度","","7,640","1,154","5,006","1,480"
"40348","福岡県 久山町","1995100000","1995年度","","7,509","1,240","4,965","1,304"
"40348","福岡県 久山町","1990100000","1990年度","","7,524","1,468","4,982","1,074"
"40348","福岡県 久山町","1985100000","1985年度","","7,573","1,674","4,977","922"
"40348","福岡県 久山町","1980100000","1980年度","","7,657","1,813","5,017","826"
"40349","福岡県 粕屋町","2020100000","2020年度","","48,190","8,617","30,431","8,514"
"40349","福岡県 粕屋町","2015100000","2015年度","","45,360","8,503","29,125","7,641"
"40349","福岡県 粕屋町","2010100000","2010年度","","41,997","7,572","28,007","6,190"
"40349","福岡県 粕屋町","2005100000","2005年度","","37,685","6,360","26,283","5,032"
"40349","福岡県 粕屋町","2000100000","2000年度","","34,811","5,871","24,777","4,146"
"40349","福岡県 粕屋町","1995100000","1995年度","","31,504","5,834","22,241","3,372"
"40349","福岡県 粕屋町","1990100000","1990年度","","29,697","6,302","20,690","2,665"
"40349","福岡県 粕屋町","1985100000","1985年度","","29,027","7,383","19,481","2,163"
"40349","福岡県 粕屋町","1980100000","1980年度","","26,810","7,132","17,881","1,714"
"40381","福岡県 芦屋町","2020100000","2020年度","","13,545","1,645","7,531","4,363"
"40381","福岡県 芦屋町","2015100000","2015年度","","14,208","1,935","8,164","4,108"
"40381","福岡県 芦屋町","2010100000","2010年度","","15,369","2,329","9,285","3,745"
"40381","福岡県 芦屋町","2005100000","2005年度","","16,247","2,617","10,256","3,358"
"40381","福岡県 芦屋町","2000100000","2000年度","","15,827","2,518","10,357","2,951"
"40381","福岡県 芦屋町","1995100000","1995年度","","16,685","2,827","11,377","2,447"
"40381","福岡県 芦屋町","1990100000","1990年度","","17,398","3,413","11,896","2,076"
"40381","福岡県 芦屋町","1985100000","1985年度","","18,643","4,177","12,709","1,757"
"40381","福岡県 芦屋町","1980100000","1980年度","","18,934","4,687","12,702","1,545"
"40382","福岡県 水巻町","2020100000","2020年度","","28,114","3,500","15,191","9,305"
"40382","福岡県 水巻町","2015100000","2015年度","","28,997","3,460","16,731","8,754"
"40382","福岡県 水巻町","2010100000","2010年度","","30,021","3,363","17,827","7,424"
"40382","福岡県 水巻町","2005100000","2005年度","","30,679","4,121","19,938","6,620"
"40382","福岡県 水巻町","2000100000","2000年度","","31,623","4,858","21,056","5,700"
"40382","福岡県 水巻町","1995100000","1995年度","","31,289","5,442","20,979","4,759"
"40382","福岡県 水巻町","1990100000","1990年度","","29,756","5,871","20,110","3,775"
"40382","福岡県 水巻町","1985100000","1985年度","","30,062","6,825","20,277","2,960"
"40382","福岡県 水巻町","1980100000","1980年度","","27,196","6,167","18,671","2,354"
"40383","福岡県 岡垣町","2020100000","2020年度","","31,007","4,075","16,217","10,309"
"40383","福岡県 岡垣町","2015100000","2015年度","","31,580","4,347","17,401","9,821"
"40383","福岡県 岡垣町","2010100000","2010年度","","32,119","4,454","18,998","8,647"
"40383","福岡県 岡垣町","2005100000","2005年度","","31,332","4,226","19,382","7,724"
"40383","福岡県 岡垣町","2000100000","2000年度","","30,417","4,288","19,380","6,748"
"40383","福岡県 岡垣町","1995100000","1995年度","","28,807","4,342","18,884","5,578"
"40383","福岡県 岡垣町","1990100000","1990年度","","27,896","4,830","18,889","4,165"
"40383","福岡県 岡垣町","1985100000","1985年度","","27,872","5,735","18,943","3,194"
"40383","福岡県 岡垣町","1980100000","1980年度","","25,327","5,453","17,483","2,389"
"40384","福岡県 遠賀町","2020100000","2020年度","","18,723","2,387","9,789","6,497"
"40384","福岡県 遠賀町","2015100000","2015年度","","18,877","2,426","10,650","5,798"
"40384","福岡県 遠賀町","2010100000","2010年度","","19,160","2,305","11,915","4,929"
"40384","福岡県 遠賀町","2005100000","2005年度","","19,279","2,367","12,797","4,115"
"40384","福岡県 遠賀町","2000100000","2000年度","","19,309","2,708","13,252","3,341"
"40384","福岡県 遠賀町","1995100000","1995年度","","18,999","3,289","12,900","2,810"
"40384","福岡県 遠賀町","1990100000","1990年度","","17,107","3,230","11,712","2,165"
"40384","福岡県 遠賀町","1985100000","1985年度","","15,994","3,544","10,756","1,691"
"40384","福岡県 遠賀町","1980100000","1980年度","","14,188","3,456","9,441","1,287"
"40401","福岡県 小竹町","2020100000","2020年度","","7,151","605","3,523","3,021"
"40401","福岡県 小竹町","2015100000","2015年度","","7,810","740","4,156","2,907"
"40401","福岡県 小竹町","2010100000","2010年度","","8,602","929","5,002","2,670"
"40401","福岡県 小竹町","2005100000","2005年度","","9,253","1,093","5,570","2,590"
"40401","福岡県 小竹町","2000100000","2000年度","","9,730","1,208","6,126","2,396"
"40401","福岡県 小竹町","1995100000","1995年度","","10,517","1,611","6,658","2,248"
"40401","福岡県 小竹町","1990100000","1990年度","","11,001","2,047","7,010","1,941"
"40401","福岡県 小竹町","1985100000","1985年度","","11,432","2,432","7,373","1,627"
"40401","福岡県 小竹町","1980100000","1980年度","","11,228","2,318","7,490","1,420"
"40402","福岡県 鞍手町","2020100000","2020年度","","15,080","1,653","7,501","5,915"
"40402","福岡県 鞍手町","2015100000","2015年度","","16,007","1,815","8,657","5,527"
"40402","福岡県 鞍手町","2010100000","2010年度","","17,088","1,901","10,311","4,872"
"40402","福岡県 鞍手町","2005100000","2005年度","","18,204","2,179","11,569","4,378"
"40402","福岡県 鞍手町","2000100000","2000年度","","19,266","2,622","12,590","4,051"
"40402","福岡県 鞍手町","1995100000","1995年度","","20,248","3,315","13,283","3,650"
"40402","福岡県 鞍手町","1990100000","1990年度","","20,332","4,002","13,050","3,280"
"40402","福岡県 鞍手町","1985100000","1985年度","","20,540","4,590","12,988","2,954"
"40402","福岡県 鞍手町","1980100000","1980年度","","19,079","4,183","12,353","2,543"
"40421","福岡県 桂川町","2020100000","2020年度","","12,878","1,618","6,690","4,523"
"40421","福岡県 桂川町","2015100000","2015年度","","13,496","1,725","7,694","4,065"
